      core_100200010  |            lead_box  |                 20 10 fiber a  |                          1*cm 1.366025404*cm 0*cm  |                       0*deg 0*deg 0*deg  | FFFFFF   |                Tube  |                         0*cm 0.046*cm 1.99*cm 0*deg 360*deg  |                core  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                fiber_a manual 100200010 
    inclad_200000000  |            lead_box  |                  0 0 inclad a  |                        -1*cm -1.366025404*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200000000 
    inclad_200000001  |            lead_box  |                  0 1 inclad a  |                       -1*cm -1.0928203232*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200000001 
    inclad_200000002  |            lead_box  |                  0 2 inclad a  |                       -1*cm -0.8196152424*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200000002 
    inclad_200000003  |            lead_box  |                  0 3 inclad a  |                       -1*cm -0.5464101616*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200000003 
    inclad_200000004  |            lead_box  |                  0 4 inclad a  |                       -1*cm -0.2732050808*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200000004 
    inclad_200000005  |            lead_box  |                  0 5 inclad a  |                                   -1*cm 0*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200000005 
    inclad_200000006  |            lead_box  |                  0 6 inclad a  |                        -1*cm 0.2732050808*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200000006 
    inclad_200000007  |            lead_box  |                  0 7 inclad a  |                        -1*cm 0.5464101616*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200000007 
    inclad_200000008  |            lead_box  |                  0 8 inclad a  |                        -1*cm 0.8196152424*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200000008 
    inclad_200000009  |            lead_box  |                  0 9 inclad a  |                        -1*cm 1.0928203232*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200000009 
    inclad_200000010  |            lead_box  |                 0 10 inclad a  |                         -1*cm 1.366025404*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200000010 
    inclad_200010000  |            lead_box  |                  1 0 inclad a  |                      -0.9*cm -1.366025404*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200010000 
    inclad_200010001  |            lead_box  |                  1 1 inclad a  |                     -0.9*cm -1.0928203232*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200010001 
    inclad_200010002  |            lead_box  |                  1 2 inclad a  |                     -0.9*cm -0.8196152424*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200010002 
    inclad_200010003  |            lead_box  |                  1 3 inclad a  |                     -0.9*cm -0.5464101616*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200010003 
    inclad_200010004  |            lead_box  |                  1 4 inclad a  |                     -0.9*cm -0.2732050808*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200010004 
    inclad_200010005  |            lead_box  |                  1 5 inclad a  |                                 -0.9*cm 0*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200010005 
    inclad_200010006  |            lead_box  |                  1 6 inclad a  |                      -0.9*cm 0.2732050808*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200010006 
    inclad_200010007  |            lead_box  |                  1 7 inclad a  |                      -0.9*cm 0.5464101616*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200010007 
    inclad_200010008  |            lead_box  |                  1 8 inclad a  |                      -0.9*cm 0.8196152424*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200010008 
    inclad_200010009  |            lead_box  |                  1 9 inclad a  |                      -0.9*cm 1.0928203232*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200010009 
    inclad_200010010  |            lead_box  |                 1 10 inclad a  |                       -0.9*cm 1.366025404*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200010010 
    inclad_200020000  |            lead_box  |                  2 0 inclad a  |                      -0.8*cm -1.366025404*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200020000 
    inclad_200020001  |            lead_box  |                  2 1 inclad a  |                     -0.8*cm -1.0928203232*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200020001 
    inclad_200020002  |            lead_box  |                  2 2 inclad a  |                     -0.8*cm -0.8196152424*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200020002 
    inclad_200020003  |            lead_box  |                  2 3 inclad a  |                     -0.8*cm -0.5464101616*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200020003 
    inclad_200020004  |            lead_box  |                  2 4 inclad a  |                     -0.8*cm -0.2732050808*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200020004 
    inclad_200020005  |            lead_box  |                  2 5 inclad a  |                                 -0.8*cm 0*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200020005 
    inclad_200020006  |            lead_box  |                  2 6 inclad a  |                      -0.8*cm 0.2732050808*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200020006 
    inclad_200020007  |            lead_box  |                  2 7 inclad a  |                      -0.8*cm 0.5464101616*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200020007 
    inclad_200020008  |            lead_box  |                  2 8 inclad a  |                      -0.8*cm 0.8196152424*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200020008 
    inclad_200020009  |            lead_box  |                  2 9 inclad a  |                      -0.8*cm 1.0928203232*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200020009 
    inclad_200020010  |            lead_box  |                 2 10 inclad a  |                       -0.8*cm 1.366025404*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200020010 
    inclad_200030000  |            lead_box  |                  3 0 inclad a  |                      -0.7*cm -1.366025404*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200030000 
    inclad_200030001  |            lead_box  |                  3 1 inclad a  |                     -0.7*cm -1.0928203232*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200030001 
    inclad_200030002  |            lead_box  |                  3 2 inclad a  |                     -0.7*cm -0.8196152424*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200030002 
    inclad_200030003  |            lead_box  |                  3 3 inclad a  |                     -0.7*cm -0.5464101616*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200030003 
    inclad_200030004  |            lead_box  |                  3 4 inclad a  |                     -0.7*cm -0.2732050808*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200030004 
    inclad_200030005  |            lead_box  |                  3 5 inclad a  |                                 -0.7*cm 0*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200030005 
    inclad_200030006  |            lead_box  |                  3 6 inclad a  |                      -0.7*cm 0.2732050808*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200030006 
    inclad_200030007  |            lead_box  |                  3 7 inclad a  |                      -0.7*cm 0.5464101616*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200030007 
    inclad_200030008  |            lead_box  |                  3 8 inclad a  |                      -0.7*cm 0.8196152424*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200030008 
    inclad_200030009  |            lead_box  |                  3 9 inclad a  |                      -0.7*cm 1.0928203232*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200030009 
    inclad_200030010  |            lead_box  |                 3 10 inclad a  |                       -0.7*cm 1.366025404*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200030010 
    inclad_200040000  |            lead_box  |                  4 0 inclad a  |                      -0.6*cm -1.366025404*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200040000 
    inclad_200040001  |            lead_box  |                  4 1 inclad a  |                     -0.6*cm -1.0928203232*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200040001 
    inclad_200040002  |            lead_box  |                  4 2 inclad a  |                     -0.6*cm -0.8196152424*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200040002 
    inclad_200040003  |            lead_box  |                  4 3 inclad a  |                     -0.6*cm -0.5464101616*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200040003 
    inclad_200040004  |            lead_box  |                  4 4 inclad a  |                     -0.6*cm -0.2732050808*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200040004 
    inclad_200040005  |            lead_box  |                  4 5 inclad a  |                                 -0.6*cm 0*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200040005 
    inclad_200040006  |            lead_box  |                  4 6 inclad a  |                      -0.6*cm 0.2732050808*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200040006 
    inclad_200040007  |            lead_box  |                  4 7 inclad a  |                      -0.6*cm 0.5464101616*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200040007 
    inclad_200040008  |            lead_box  |                  4 8 inclad a  |                      -0.6*cm 0.8196152424*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200040008 
    inclad_200040009  |            lead_box  |                  4 9 inclad a  |                      -0.6*cm 1.0928203232*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200040009 
    inclad_200040010  |            lead_box  |                 4 10 inclad a  |                       -0.6*cm 1.366025404*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200040010 
    inclad_200050000  |            lead_box  |                  5 0 inclad a  |                      -0.5*cm -1.366025404*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200050000 
    inclad_200050001  |            lead_box  |                  5 1 inclad a  |                     -0.5*cm -1.0928203232*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200050001 
    inclad_200050002  |            lead_box  |                  5 2 inclad a  |                     -0.5*cm -0.8196152424*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200050002 
    inclad_200050003  |            lead_box  |                  5 3 inclad a  |                     -0.5*cm -0.5464101616*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200050003 
    inclad_200050004  |            lead_box  |                  5 4 inclad a  |                     -0.5*cm -0.2732050808*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200050004 
    inclad_200050005  |            lead_box  |                  5 5 inclad a  |                                 -0.5*cm 0*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200050005 
    inclad_200050006  |            lead_box  |                  5 6 inclad a  |                      -0.5*cm 0.2732050808*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200050006 
    inclad_200050007  |            lead_box  |                  5 7 inclad a  |                      -0.5*cm 0.5464101616*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200050007 
    inclad_200050008  |            lead_box  |                  5 8 inclad a  |                      -0.5*cm 0.8196152424*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200050008 
    inclad_200050009  |            lead_box  |                  5 9 inclad a  |                      -0.5*cm 1.0928203232*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200050009 
    inclad_200050010  |            lead_box  |                 5 10 inclad a  |                       -0.5*cm 1.366025404*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200050010 
    inclad_200060000  |            lead_box  |                  6 0 inclad a  |                      -0.4*cm -1.366025404*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200060000 
    inclad_200060001  |            lead_box  |                  6 1 inclad a  |                     -0.4*cm -1.0928203232*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200060001 
    inclad_200060002  |            lead_box  |                  6 2 inclad a  |                     -0.4*cm -0.8196152424*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200060002 
    inclad_200060003  |            lead_box  |                  6 3 inclad a  |                     -0.4*cm -0.5464101616*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200060003 
    inclad_200060004  |            lead_box  |                  6 4 inclad a  |                     -0.4*cm -0.2732050808*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200060004 
    inclad_200060005  |            lead_box  |                  6 5 inclad a  |                                 -0.4*cm 0*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200060005 
    inclad_200060006  |            lead_box  |                  6 6 inclad a  |                      -0.4*cm 0.2732050808*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200060006 
    inclad_200060007  |            lead_box  |                  6 7 inclad a  |                      -0.4*cm 0.5464101616*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200060007 
    inclad_200060008  |            lead_box  |                  6 8 inclad a  |                      -0.4*cm 0.8196152424*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200060008 
    inclad_200060009  |            lead_box  |                  6 9 inclad a  |                      -0.4*cm 1.0928203232*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200060009 
    inclad_200060010  |            lead_box  |                 6 10 inclad a  |                       -0.4*cm 1.366025404*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200060010 
    inclad_200070000  |            lead_box  |                  7 0 inclad a  |                      -0.3*cm -1.366025404*cm 0*cm  |                       0*deg 0*deg 0*deg  | 7CCBFF   |                Tube  |                     0.046*cm 0.048*cm 1.99*cm 0*deg 360*deg  |              inclad  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |               inclad_a manual 200070000 
